Date,Open,High,Low,Close,Volume
2010-01-04,3.0785280654039893,3.18087262097893,3.062152921207768,3.1235601902008057,15687216
2010-01-05,3.123560364036605,3.1440290084667004,3.0416844471959683,3.103090763092041,10200218
2010-01-06,3.086715658007179,3.1481229312139343,3.0662470133116853,3.0949032306671143,11099125
2010-01-07,3.094903278531185,3.1317478343279523,2.976183568777518,2.988464832305908,16038348
2010-01-08,2.9679959959909583,2.996652405092468,2.9270585146639583,2.988464832305908,10111238
2010-01-11,3.008934277815998,3.0253092312371597,2.947527198146474,2.9761834144592285,10597143
2010-01-12,2.9679960192452195,3.0171220302581787,2.9311522283713787,3.0171220302581787,12691393
2010-01-13,2.988464855720543,3.070340775530538,2.947527374072797,3.0171220302581787,17814122
2010-01-14,3.14812271663155,3.3200619220733643,3.14812271663155,3.3200619220733643,59323582
2010-01-15,3.348718328778411,3.4142192881990083,3.279123487655445,3.3200619220733643,56355903
2010-01-18,3.291404969432966,3.336437288553345,3.2381864167855423,3.2995927333831787,25752641
2010-01-19,3.299592737292801,3.393749727197062,3.2627489472905635,3.356905937194824,37452309
2010-01-20,3.356905795718376,3.3732809403422834,3.201341539185478,3.2095298767089844,26707626
2010-01-21,3.1890605495044575,3.3364374376507704,3.1849668586493096,3.3036863803863525,21719404
2010-01-22,3.275029477237698,3.2954981173422966,3.1276533937166255,3.1563096046447754,21025462
2010-01-25,3.144028833491757,3.209529792882408,3.115372618102695,3.1235601902008057,8131328
2010-01-26,3.135842102809725,3.1563107503441743,2.9188713015766306,2.972090244293213,13807700
2010-01-27,2.951620547488201,3.0007455933760436,2.8820259035013325,2.922964334487915,8258287
2010-01-28,2.935246101255791,3.021215711570457,2.9147772648445707,2.9516210556030273,8820944
2010-01-29,2.947526764259475,2.9966518085944576,2.9106829810082377,2.9679954051971436,10251556
2010-02-01,2.951620724481809,3.0171216823400706,2.9270582000649985,3.0007457733154297,9384442
2010-02-02,3.0662464436992356,3.0867150845922975,2.9966518020639437,3.0048391819000244,10944577
2010-02-03,3.0334967630046803,3.0334967630046803,2.8247135749155423,2.9843709468841553,12183459
2010-02-04,2.9475270466739483,3.0949029590110224,2.906588613058967,3.062152862548828,15888773
2010-02-05,3.004839355166694,3.0130276919892385,2.918870522810642,2.9434330463409424,11662229
